Group,Species,Major_group
Moths,Chloroclystis v-ata,TERRESTRIAL_INSECTS
Moths,Chrysodeixis chalcites,TERRESTRIAL_INSECTS
Moths,Cidaria fulvata,TERRESTRIAL_INSECTS
Moths,Cilix glaucata,TERRESTRIAL_INSECTS
Moths,Cleora cinctaria,TERRESTRIAL_INSECTS
Moths,Cleorodes lichenaria,TERRESTRIAL_INSECTS
Moths,Clostera anachoreta,TERRESTRIAL_INSECTS
Moths,Clostera curtula,TERRESTRIAL_INSECTS
Moths,Clostera pigra,TERRESTRIAL_INSECTS
Moths,Coenobia rufa,TERRESTRIAL_INSECTS
Moths,Coenocalpe lapidata,TERRESTRIAL_INSECTS
Moths,Coenophila subrosea,TERRESTRIAL_INSECTS
Moths,Colocasia coryli,TERRESTRIAL_INSECTS
Moths,Colostygia multistrigaria,TERRESTRIAL_INSECTS
Moths,Colostygia olivata,TERRESTRIAL_INSECTS
Moths,Colostygia pectinataria,TERRESTRIAL_INSECTS
Moths,Colotois pennaria,TERRESTRIAL_INSECTS
Moths,Comibaena bajularia,TERRESTRIAL_INSECTS
Moths,Conistra erythrocephala,TERRESTRIAL_INSECTS
Moths,Conistra ligula,TERRESTRIAL_INSECTS
Moths,Conistra rubiginea,TERRESTRIAL_INSECTS
Moths,Conistra vaccinii,TERRESTRIAL_INSECTS
Moths,Coscinia cribraria,TERRESTRIAL_INSECTS
Moths,Cosmia affinis,TERRESTRIAL_INSECTS
Moths,Cosmia diffinis,TERRESTRIAL_INSECTS
Moths,Cosmia pyralina,TERRESTRIAL_INSECTS
Moths,Cosmia trapezina,TERRESTRIAL_INSECTS
Moths,Cosmorhoe ocellata,TERRESTRIAL_INSECTS
Moths,Cossus cossus,TERRESTRIAL_INSECTS
Moths,Craniophora ligustri,TERRESTRIAL_INSECTS
Moths,Crocallis elinguaria,TERRESTRIAL_INSECTS
Moths,Cryphia algae,TERRESTRIAL_INSECTS
Moths,Cucullia absinthii,TERRESTRIAL_INSECTS
Moths,Cucullia asteris,TERRESTRIAL_INSECTS
Moths,Cucullia chamomillae,TERRESTRIAL_INSECTS
Moths,Cucullia lychnitis,TERRESTRIAL_INSECTS
Moths,Cucullia umbratica,TERRESTRIAL_INSECTS
Moths,Cucullia verbasci,TERRESTRIAL_INSECTS
Moths,Cybosia mesomella,TERRESTRIAL_INSECTS
Moths,Cyclophora albipunctata,TERRESTRIAL_INSECTS
Moths,Cyclophora annularia,TERRESTRIAL_INSECTS
Moths,Cyclophora linearia,TERRESTRIAL_INSECTS
Moths,Cyclophora pendularia,TERRESTRIAL_INSECTS
Moths,Cyclophora porata,TERRESTRIAL_INSECTS
Moths,Cyclophora punctaria,TERRESTRIAL_INSECTS
Moths,Cyclophora puppillaria,TERRESTRIAL_INSECTS
Moths,Cyclophora ruficiliaria,TERRESTRIAL_INSECTS
Moths,Cymatophorima diluta,TERRESTRIAL_INSECTS
Moths,Dasypolia templi,TERRESTRIAL_INSECTS
Moths,Deilephila elpenor,TERRESTRIAL_INSECTS
Moths,Deilephila porcellus,TERRESTRIAL_INSECTS
Moths,Deileptenia ribeata,TERRESTRIAL_INSECTS
Moths,Deltote bankiana,TERRESTRIAL_INSECTS
Moths,Deltote pygarga,TERRESTRIAL_INSECTS
Moths,Deltote uncula,TERRESTRIAL_INSECTS
Moths,Diachrysia chrysitis,TERRESTRIAL_INSECTS
Moths,Diachrysia chryson,TERRESTRIAL_INSECTS
Moths,Diacrisia sannio,TERRESTRIAL_INSECTS
Moths,Diaphora mendica,TERRESTRIAL_INSECTS
Moths,Diarsia brunnea,TERRESTRIAL_INSECTS
Moths,Diarsia dahlii,TERRESTRIAL_INSECTS
Moths,Diarsia florida,TERRESTRIAL_INSECTS
Moths,Diarsia mendica,TERRESTRIAL_INSECTS
Moths,Diarsia rubi,TERRESTRIAL_INSECTS
Moths,Dicallomera fascelina,TERRESTRIAL_INSECTS
Moths,Dicycla oo,TERRESTRIAL_INSECTS
Moths,Diloba caeruleocephala,TERRESTRIAL_INSECTS
Moths,Drepana falcataria,TERRESTRIAL_INSECTS
Moths,Drymonia dodonaea,TERRESTRIAL_INSECTS
Moths,Drymonia ruficornis,TERRESTRIAL_INSECTS
Moths,Dryobota labecula,TERRESTRIAL_INSECTS
Moths,Dryobotodes eremita,TERRESTRIAL_INSECTS
Moths,Dypterygia scabriuscula,TERRESTRIAL_INSECTS
Moths,Dyscia fagaria,TERRESTRIAL_INSECTS
Moths,Dysstroma citrata,TERRESTRIAL_INSECTS
Moths,Dysstroma truncata,TERRESTRIAL_INSECTS
Moths,Earias clorana,TERRESTRIAL_INSECTS
Moths,Earophila badiata,TERRESTRIAL_INSECTS
Moths,Ecliptopera silaceata,TERRESTRIAL_INSECTS
Moths,Ectropis crepuscularia,TERRESTRIAL_INSECTS
Moths,Egira conspicillaris,TERRESTRIAL_INSECTS
Moths,Eilema caniola,TERRESTRIAL_INSECTS
Moths,Eilema complana,TERRESTRIAL_INSECTS
Moths,Eilema depressa,TERRESTRIAL_INSECTS
Moths,Eilema griseola,TERRESTRIAL_INSECTS
Moths,Eilema lurideola,TERRESTRIAL_INSECTS
Moths,Eilema pygmaeola,TERRESTRIAL_INSECTS
Moths,Eilema sororcula,TERRESTRIAL_INSECTS
Moths,Elaphria venustula,TERRESTRIAL_INSECTS
Moths,Electrophaes corylata,TERRESTRIAL_INSECTS
Moths,Ematurga atomaria,TERRESTRIAL_INSECTS
Moths,Enargia paleacea,TERRESTRIAL_INSECTS
Moths,Endromis versicolora,TERRESTRIAL_INSECTS
Moths,Ennomos alniaria,TERRESTRIAL_INSECTS
Moths,Ennomos autumnaria,TERRESTRIAL_INSECTS
Moths,Ennomos erosaria,TERRESTRIAL_INSECTS
Moths,Ennomos fuscantaria,TERRESTRIAL_INSECTS
Moths,Ennomos quercinaria,TERRESTRIAL_INSECTS
Moths,Entephria caesiata,TERRESTRIAL_INSECTS
Moths,Entephria flavicinctata,TERRESTRIAL_INSECTS
Moths,Epione repandaria,TERRESTRIAL_INSECTS
Moths,Epione vespertaria,TERRESTRIAL_INSECTS
Moths,Epirrhoe alternata,TERRESTRIAL_INSECTS
Moths,Epirrhoe galiata,TERRESTRIAL_INSECTS
Moths,Epirrhoe rivata,TERRESTRIAL_INSECTS
Moths,Epirrhoe tristata,TERRESTRIAL_INSECTS
Moths,Epirrita autumnata,TERRESTRIAL_INSECTS
Moths,Epirrita christyi,TERRESTRIAL_INSECTS
Moths,Epirrita dilutata,TERRESTRIAL_INSECTS
Moths,Epirrita filigrammaria,TERRESTRIAL_INSECTS
Moths,Erannis defoliaria,TERRESTRIAL_INSECTS
Moths,Eremobia ochroleuca,TERRESTRIAL_INSECTS
Moths,Eriogaster lanestris,TERRESTRIAL_INSECTS
Moths,Eriopygodes imbecilla,TERRESTRIAL_INSECTS
Moths,Eublemma ostrina,TERRESTRIAL_INSECTS
Moths,Eublemma parva,TERRESTRIAL_INSECTS
Moths,Euchoeca nebulata,TERRESTRIAL_INSECTS
Moths,Euclidia glyphica,TERRESTRIAL_INSECTS
Moths,Euclidia mi,TERRESTRIAL_INSECTS
Moths,Eugnorisma depuncta,TERRESTRIAL_INSECTS
Moths,Eugnorisma glareosa,TERRESTRIAL_INSECTS
Moths,Eulithis mellinata,TERRESTRIAL_INSECTS
Moths,Eulithis populata,TERRESTRIAL_INSECTS
Moths,Eulithis prunata,TERRESTRIAL_INSECTS
Moths,Eulithis testata,TERRESTRIAL_INSECTS
Moths,Euphyia biangulata,TERRESTRIAL_INSECTS
Moths,Euphyia unangulata,TERRESTRIAL_INSECTS
Moths,Eupithecia abbreviata,TERRESTRIAL_INSECTS
Moths,Eupithecia abietaria,TERRESTRIAL_INSECTS
Moths,Eupithecia absinthiata,TERRESTRIAL_INSECTS
Moths,Eupithecia absinthiata form goossensiata,TERRESTRIAL_INSECTS
Moths,Eupithecia assimilata,TERRESTRIAL_INSECTS
Moths,Eupithecia centaureata,TERRESTRIAL_INSECTS
Moths,Eupithecia denotata,TERRESTRIAL_INSECTS
Moths,Eupithecia distinctaria,TERRESTRIAL_INSECTS
Moths,Eupithecia dodoneata,TERRESTRIAL_INSECTS
Moths,Eupithecia egenaria,TERRESTRIAL_INSECTS
Moths,Eupithecia exiguata,TERRESTRIAL_INSECTS
Moths,Eupithecia expallidata,TERRESTRIAL_INSECTS
Moths,Eupithecia extensaria,TERRESTRIAL_INSECTS
Moths,Eupithecia haworthiata,TERRESTRIAL_INSECTS
Moths,Eupithecia icterata,TERRESTRIAL_INSECTS
Moths,Eupithecia indigata,TERRESTRIAL_INSECTS
Moths,Eupithecia innotata,TERRESTRIAL_INSECTS
Moths,Eupithecia innotata form fraxinata,TERRESTRIAL_INSECTS
Moths,Eupithecia insigniata,TERRESTRIAL_INSECTS
Moths,Eupithecia intricata,TERRESTRIAL_INSECTS
Moths,Eupithecia inturbata,TERRESTRIAL_INSECTS
Moths,Eupithecia irriguata,TERRESTRIAL_INSECTS
Moths,Eupithecia lariciata,TERRESTRIAL_INSECTS
Moths,Eupithecia linariata,TERRESTRIAL_INSECTS
Moths,Eupithecia millefoliata,TERRESTRIAL_INSECTS
Moths,Eupithecia nanata,TERRESTRIAL_INSECTS
Moths,Eupithecia phoeniceata,TERRESTRIAL_INSECTS
Moths,Eupithecia pimpinellata,TERRESTRIAL_INSECTS
Moths,Eupithecia plumbeolata,TERRESTRIAL_INSECTS
Moths,Eupithecia pulchellata,TERRESTRIAL_INSECTS
Moths,Eupithecia pusillata,TERRESTRIAL_INSECTS
Moths,Eupithecia pygmaeata,TERRESTRIAL_INSECTS
Moths,Eupithecia satyrata,TERRESTRIAL_INSECTS
Moths,Eupithecia simpliciata,TERRESTRIAL_INSECTS
Moths,Eupithecia subfuscata,TERRESTRIAL_INSECTS
Moths,Eupithecia subumbrata,TERRESTRIAL_INSECTS
Moths,Eupithecia succenturiata,TERRESTRIAL_INSECTS
Moths,Eupithecia tantillaria,TERRESTRIAL_INSECTS
Moths,Eupithecia tenuiata,TERRESTRIAL_INSECTS
Moths,Eupithecia tripunctaria,TERRESTRIAL_INSECTS
Moths,Eupithecia trisignaria,TERRESTRIAL_INSECTS
Moths,Eupithecia ultimaria,TERRESTRIAL_INSECTS
Moths,Eupithecia valerianata,TERRESTRIAL_INSECTS
Moths,Eupithecia venosata,TERRESTRIAL_INSECTS
Moths,Eupithecia virgaureata,TERRESTRIAL_INSECTS
Moths,Eupithecia vulgata,TERRESTRIAL_INSECTS
Moths,Euplagia quadripunctaria,TERRESTRIAL_INSECTS
Moths,Euplexia lucipara,TERRESTRIAL_INSECTS
Moths,Euproctis chrysorrhoea,TERRESTRIAL_INSECTS
Moths,Euproctis similis,TERRESTRIAL_INSECTS
Moths,Eupsilia transversa,TERRESTRIAL_INSECTS
Moths,Eurois occulta,TERRESTRIAL_INSECTS
Moths,Eustroma reticulata,TERRESTRIAL_INSECTS
Moths,Euthrix potatoria,TERRESTRIAL_INSECTS
Moths,Euxoa cursoria,TERRESTRIAL_INSECTS
Moths,Euxoa nigricans,TERRESTRIAL_INSECTS
Moths,Euxoa obelisca,TERRESTRIAL_INSECTS
Moths,Euxoa tritici,TERRESTRIAL_INSECTS
Moths,Falcaria lacertinaria,TERRESTRIAL_INSECTS
Moths,Furcula bicuspis,TERRESTRIAL_INSECTS
Moths,Furcula bifida,TERRESTRIAL_INSECTS
Moths,Furcula furcula,TERRESTRIAL_INSECTS
Moths,Gastropacha quercifolia,TERRESTRIAL_INSECTS
Moths,Geometra papilionaria,TERRESTRIAL_INSECTS
Moths,Gnophos obfuscata,TERRESTRIAL_INSECTS
Moths,Gortyna borelii,TERRESTRIAL_INSECTS
Moths,Gortyna flavago,TERRESTRIAL_INSECTS
Moths,Graphiphora augur,TERRESTRIAL_INSECTS
Moths,Griposia aprilina,TERRESTRIAL_INSECTS
Moths,Gymnoscelis rufifasciata,TERRESTRIAL_INSECTS
Moths,Habrosyne pyritoides,TERRESTRIAL_INSECTS
Moths,Hada plebeja,TERRESTRIAL_INSECTS
Moths,Hadena albimacula,TERRESTRIAL_INSECTS
Moths,Hadena bicruris,TERRESTRIAL_INSECTS
Moths,Hadena caesia,TERRESTRIAL_INSECTS
Moths,Hadena compta,TERRESTRIAL_INSECTS
Moths,Hadena confusa,TERRESTRIAL_INSECTS
Moths,Hadena luteago,TERRESTRIAL_INSECTS
Moths,Hadena perplexa,TERRESTRIAL_INSECTS
Moths,Hadena perplexa subsp. capsophila,TERRESTRIAL_INSECTS
Moths,Hecatera bicolorata,TERRESTRIAL_INSECTS
Moths,Hecatera dysodea,TERRESTRIAL_INSECTS
Moths,Helicoverpa armigera,TERRESTRIAL_INSECTS
Moths,Heliothis maritima,TERRESTRIAL_INSECTS
Moths,Heliothis peltigera,TERRESTRIAL_INSECTS
Moths,Heliothis viriplaca,TERRESTRIAL_INSECTS
Moths,Hemaris fuciformis,TERRESTRIAL_INSECTS
Moths,Hemaris tityus,TERRESTRIAL_INSECTS
Moths,Hemistola chrysoprasaria,TERRESTRIAL_INSECTS
Moths,Hemithea aestivaria,TERRESTRIAL_INSECTS
Moths,Hepialus humuli,TERRESTRIAL_INSECTS
Moths,Herminia grisealis,TERRESTRIAL_INSECTS
Moths,Herminia tarsicrinalis,TERRESTRIAL_INSECTS
Moths,Herminia tarsipennalis,TERRESTRIAL_INSECTS
Moths,Heterogenea asella,TERRESTRIAL_INSECTS
Moths,Hoplodrina ambigua,TERRESTRIAL_INSECTS
Moths,Hoplodrina blanda,TERRESTRIAL_INSECTS
Moths,Hoplodrina octogenaria,TERRESTRIAL_INSECTS
Moths,Horisme tersata,TERRESTRIAL_INSECTS
Moths,Horisme vitalbata,TERRESTRIAL_INSECTS
Moths,Hydraecia micacea,TERRESTRIAL_INSECTS
Moths,Hydraecia osseola,TERRESTRIAL_INSECTS
Moths,Hydraecia petasitis,TERRESTRIAL_INSECTS
Moths,Hydrelia flammeolaria,TERRESTRIAL_INSECTS
Moths,Hydrelia sylvata,TERRESTRIAL_INSECTS
Moths,Hydriomena furcata,TERRESTRIAL_INSECTS
Moths,Hydriomena impluviata,TERRESTRIAL_INSECTS
Moths,Hydriomena ruberata,TERRESTRIAL_INSECTS
Moths,Hylaea fasciaria,TERRESTRIAL_INSECTS
Moths,Hyles gallii,TERRESTRIAL_INSECTS
Moths,Hyles livornica,TERRESTRIAL_INSECTS
Moths,Hypena crassalis,TERRESTRIAL_INSECTS
Moths,Hypena obsitalis,TERRESTRIAL_INSECTS
Moths,Hypena proboscidalis,TERRESTRIAL_INSECTS
Moths,Hypena rostralis,TERRESTRIAL_INSECTS
Moths,Hypenodes humidalis,TERRESTRIAL_INSECTS
Moths,Hypomecis punctinalis,TERRESTRIAL_INSECTS
Moths,Hypomecis roboraria,TERRESTRIAL_INSECTS
Moths,Hyppa rectilinea,TERRESTRIAL_INSECTS
Moths,Idaea aversata,TERRESTRIAL_INSECTS
Moths,Idaea biselata,TERRESTRIAL_INSECTS
Moths,Idaea degeneraria,TERRESTRIAL_INSECTS
Moths,Idaea dimidiata,TERRESTRIAL_INSECTS
Moths,Idaea emarginata,TERRESTRIAL_INSECTS
Moths,Idaea fuscovenosa,TERRESTRIAL_INSECTS
Moths,Idaea muricata,TERRESTRIAL_INSECTS
Moths,Idaea ochrata,TERRESTRIAL_INSECTS
Moths,Idaea rusticata,TERRESTRIAL_INSECTS
Moths,Idaea seriata,TERRESTRIAL_INSECTS
Moths,Idaea straminata,TERRESTRIAL_INSECTS
Moths,Idaea subsericeata,TERRESTRIAL_INSECTS
Moths,Idaea sylvestraria,TERRESTRIAL_INSECTS
Moths,Idaea trigeminata,TERRESTRIAL_INSECTS
Moths,Ipimorpha retusa,TERRESTRIAL_INSECTS
Moths,Ipimorpha subtusa,TERRESTRIAL_INSECTS
Moths,Jodis lactearia,TERRESTRIAL_INSECTS
Moths,Jordanita globulariae,TERRESTRIAL_INSECTS
Moths,Lacanobia contigua,TERRESTRIAL_INSECTS
Moths,Lacanobia oleracea,TERRESTRIAL_INSECTS
Moths,Lacanobia splendens,TERRESTRIAL_INSECTS
Moths,Lacanobia suasa,TERRESTRIAL_INSECTS
Moths,Lacanobia thalassina,TERRESTRIAL_INSECTS
Moths,Lacanobia w-latinum,TERRESTRIAL_INSECTS
Moths,Lampropteryx otregiata,TERRESTRIAL_INSECTS
Moths,Lampropteryx suffumata,TERRESTRIAL_INSECTS
Moths,Laothoe populi,TERRESTRIAL_INSECTS
Moths,Larentia clavaria,TERRESTRIAL_INSECTS
Moths,Lasiocampa quercus,TERRESTRIAL_INSECTS
Moths,Lasiocampa quercus form callunae,TERRESTRIAL_INSECTS
Moths,Lasiocampa trifolii,TERRESTRIAL_INSECTS
Moths,Lasiocampa trifolii form flava,TERRESTRIAL_INSECTS
Moths,Laspeyria flexula,TERRESTRIAL_INSECTS
Moths,Leucania comma,TERRESTRIAL_INSECTS
Moths,Leucania loreyi,TERRESTRIAL_INSECTS
Moths,Leucania obsoleta,TERRESTRIAL_INSECTS
Moths,Leucania putrescens,TERRESTRIAL_INSECTS
Moths,Leucochlaena oditis,TERRESTRIAL_INSECTS
Moths,Leucoma salicis,TERRESTRIAL_INSECTS
Moths,Ligdia adustata,TERRESTRIAL_INSECTS
Moths,Lithophane leautieri,TERRESTRIAL_INSECTS
Moths,Lithophane ornitopus,TERRESTRIAL_INSECTS
Moths,Lithophane semibrunnea,TERRESTRIAL_INSECTS
Moths,Lithophane socia,TERRESTRIAL_INSECTS
Moths,Lithosia quadra,TERRESTRIAL_INSECTS
Moths,Lithostege griseata,TERRESTRIAL_INSECTS
Moths,Lobophora halterata,TERRESTRIAL_INSECTS
Moths,Lomaspilis marginata,TERRESTRIAL_INSECTS
Moths,Lomographa bimaculata,TERRESTRIAL_INSECTS
Moths,Lomographa temerata,TERRESTRIAL_INSECTS
Moths,Luperina nickerlii,TERRESTRIAL_INSECTS
Moths,Luperina testacea,TERRESTRIAL_INSECTS
Moths,Lycia hirtaria,TERRESTRIAL_INSECTS
Moths,Lycia lapponaria,TERRESTRIAL_INSECTS
Moths,Lycia zonaria,TERRESTRIAL_INSECTS
Moths,Lycophotia porphyrea,TERRESTRIAL_INSECTS
Moths,Lygephila pastinum,TERRESTRIAL_INSECTS
Moths,Lymantria dispar,TERRESTRIAL_INSECTS
Moths,Lymantria monacha,TERRESTRIAL_INSECTS
Moths,Macaria alternata,TERRESTRIAL_INSECTS
Moths,Macaria brunneata,TERRESTRIAL_INSECTS
Moths,Macaria carbonaria,TERRESTRIAL_INSECTS
Moths,Macaria liturata,TERRESTRIAL_INSECTS
Moths,Macaria notata,TERRESTRIAL_INSECTS
Moths,Macaria wauaria,TERRESTRIAL_INSECTS
Moths,Macdunnoughia confusa,TERRESTRIAL_INSECTS
Moths,Macrochilo cribrumalis,TERRESTRIAL_INSECTS
Moths,Macroglossum stellatarum,TERRESTRIAL_INSECTS
Moths,Macrothylacia rubi,TERRESTRIAL_INSECTS
Moths,Malacosoma castrensis,TERRESTRIAL_INSECTS
Moths,Malacosoma neustria,TERRESTRIAL_INSECTS
Moths,Mamestra brassicae,TERRESTRIAL_INSECTS
Moths,Meganola albula,TERRESTRIAL_INSECTS
Moths,Meganola strigula,TERRESTRIAL_INSECTS
Moths,Melanchra persicariae,TERRESTRIAL_INSECTS
Moths,Melanthia procellata,TERRESTRIAL_INSECTS
Moths,Menophra abruptaria,TERRESTRIAL_INSECTS
Moths,Mesoleuca albicillata,TERRESTRIAL_INSECTS
Moths,Mesoligia furuncula,TERRESTRIAL_INSECTS
Moths,Mesotype didymata,TERRESTRIAL_INSECTS
Moths,Miltochrista miniata,TERRESTRIAL_INSECTS
Moths,Mimas tiliae,TERRESTRIAL_INSECTS
Moths,Minoa murinata,TERRESTRIAL_INSECTS
Moths,Mniotype adusta,TERRESTRIAL_INSECTS
Moths,Moma alpium,TERRESTRIAL_INSECTS
Moths,Mormo maura,TERRESTRIAL_INSECTS
Moths,Mythimna albipuncta,TERRESTRIAL_INSECTS
Moths,Mythimna conigera,TERRESTRIAL_INSECTS
Moths,Mythimna favicolor,TERRESTRIAL_INSECTS
Moths,Mythimna ferrago,TERRESTRIAL_INSECTS
Moths,Mythimna impura,TERRESTRIAL_INSECTS
Moths,Mythimna l-album,TERRESTRIAL_INSECTS
Moths,Mythimna litoralis,TERRESTRIAL_INSECTS
Moths,Mythimna pallens,TERRESTRIAL_INSECTS
Moths,Mythimna pudorina,TERRESTRIAL_INSECTS
Moths,Mythimna straminea,TERRESTRIAL_INSECTS
Moths,Mythimna turca,TERRESTRIAL_INSECTS
Moths,Mythimna unipuncta,TERRESTRIAL_INSECTS
Moths,Mythimna vitellina,TERRESTRIAL_INSECTS
Moths,Naenia typica,TERRESTRIAL_INSECTS
Moths,Nebula salicata,TERRESTRIAL_INSECTS
Moths,Noctua comes,TERRESTRIAL_INSECTS
Moths,Noctua fimbriata,TERRESTRIAL_INSECTS
Moths,Noctua interjecta,TERRESTRIAL_INSECTS
Moths,Noctua janthe,TERRESTRIAL_INSECTS
Moths,Noctua orbona,TERRESTRIAL_INSECTS
Moths,Noctua pronuba,TERRESTRIAL_INSECTS
Moths,Nola aerugula,TERRESTRIAL_INSECTS
Moths,Nola confusalis,TERRESTRIAL_INSECTS
Moths,Nola cucullatella,TERRESTRIAL_INSECTS
Moths,Nonagria typhae,TERRESTRIAL_INSECTS
Moths,Notodonta dromedarius,TERRESTRIAL_INSECTS
Moths,Notodonta ziczac,TERRESTRIAL_INSECTS
Moths,Nudaria mundana,TERRESTRIAL_INSECTS
Moths,Nycteola revayana,TERRESTRIAL_INSECTS
Moths,Ochropacha duplaris,TERRESTRIAL_INSECTS
Moths,Ochropleura plecta,TERRESTRIAL_INSECTS
Moths,Odezia atrata,TERRESTRIAL_INSECTS
Moths,Odontopera bidentata,TERRESTRIAL_INSECTS
Moths,Odontosia carmelita,TERRESTRIAL_INSECTS
Moths,Oligia fasciuncula,TERRESTRIAL_INSECTS
Moths,Oligia latruncula,TERRESTRIAL_INSECTS
Moths,Oligia strigilis,TERRESTRIAL_INSECTS
Moths,Oligia versicolor,TERRESTRIAL_INSECTS
Moths,Omphaloscelis lunosa,TERRESTRIAL_INSECTS
Moths,Operophtera brumata,TERRESTRIAL_INSECTS
Moths,Operophtera fagata,TERRESTRIAL_INSECTS
Moths,Opisthograptis luteolata,TERRESTRIAL_INSECTS
Moths,Orgyia antiqua,TERRESTRIAL_INSECTS
Moths,Orthonama vittata,TERRESTRIAL_INSECTS
Moths,Orthosia cerasi,TERRESTRIAL_INSECTS
Moths,Orthosia cruda,TERRESTRIAL_INSECTS
Moths,Orthosia gothica,TERRESTRIAL_INSECTS
Moths,Orthosia gracilis,TERRESTRIAL_INSECTS
Moths,Orthosia incerta,TERRESTRIAL_INSECTS
Moths,Orthosia miniosa,TERRESTRIAL_INSECTS
Moths,Orthosia opima,TERRESTRIAL_INSECTS
Moths,Orthosia populeti,TERRESTRIAL_INSECTS
Moths,Ourapteryx sambucaria,TERRESTRIAL_INSECTS
Moths,Pachycnemia hippocastanaria,TERRESTRIAL_INSECTS
Moths,Panemeria tenebrata,TERRESTRIAL_INSECTS
Moths,Panolis flammea,TERRESTRIAL_INSECTS
Moths,Papestra biren,TERRESTRIAL_INSECTS
Moths,Paracolax tristalis,TERRESTRIAL_INSECTS
Moths,Paradarisa consonaria,TERRESTRIAL_INSECTS
Moths,Parascotia fuliginaria,TERRESTRIAL_INSECTS
Moths,Parasemia plantaginis,TERRESTRIAL_INSECTS
Moths,Parastichtis suspecta,TERRESTRIAL_INSECTS
Moths,Parectropis similaria,TERRESTRIAL_INSECTS
Moths,Pareulype berberata,TERRESTRIAL_INSECTS
Moths,Pasiphila chloerata,TERRESTRIAL_INSECTS
Moths,Pasiphila debiliata,TERRESTRIAL_INSECTS
Moths,Pasiphila rectangulata,TERRESTRIAL_INSECTS
Moths,Pechipogo plumigeralis,TERRESTRIAL_INSECTS
Moths,Pechipogo strigilata,TERRESTRIAL_INSECTS
Moths,Pelosia muscerda,TERRESTRIAL_INSECTS
Moths,Pelosia obtusa,TERRESTRIAL_INSECTS
Moths,Pelurga comitata,TERRESTRIAL_INSECTS
Moths,Pennithera firmata,TERRESTRIAL_INSECTS
Moths,Perconia strigillaria,TERRESTRIAL_INSECTS
Moths,Peribatodes rhomboidaria,TERRESTRIAL_INSECTS
Moths,Peridea anceps,TERRESTRIAL_INSECTS
Moths,Peridroma saucia,TERRESTRIAL_INSECTS
Moths,Perizoma affinitata,TERRESTRIAL_INSECTS
Moths,Perizoma albulata,TERRESTRIAL_INSECTS
Moths,Perizoma alchemillata,TERRESTRIAL_INSECTS
Moths,Perizoma bifaciata,TERRESTRIAL_INSECTS
Moths,Perizoma blandiata,TERRESTRIAL_INSECTS
Moths,Perizoma flavofasciata,TERRESTRIAL_INSECTS
Moths,Perizoma minorata,TERRESTRIAL_INSECTS
Moths,Petrophora chlorosata,TERRESTRIAL_INSECTS
Moths,Phalera bucephala,TERRESTRIAL_INSECTS
Moths,Pheosia gnoma,TERRESTRIAL_INSECTS
Moths,Pheosia tremula,TERRESTRIAL_INSECTS
Moths,Phibalapteryx virgata,TERRESTRIAL_INSECTS
Moths,Phigalia pilosaria,TERRESTRIAL_INSECTS
Moths,Philereme transversata,TERRESTRIAL_INSECTS
Moths,Philereme vetulata,TERRESTRIAL_INSECTS
Moths,Phlogophora meticulosa,TERRESTRIAL_INSECTS
Moths,Photedes captiuncula,TERRESTRIAL_INSECTS
Moths,Photedes extrema,TERRESTRIAL_INSECTS
Moths,Photedes fluxa,TERRESTRIAL_INSECTS
Moths,Photedes minima,TERRESTRIAL_INSECTS
Moths,Phragmataecia castaneae,TERRESTRIAL_INSECTS
Moths,Phragmatobia fuliginosa,TERRESTRIAL_INSECTS
Moths,Phytometra viridaria,TERRESTRIAL_INSECTS
Moths,Plagodis dolabraria,TERRESTRIAL_INSECTS
Moths,Plagodis pulveraria,TERRESTRIAL_INSECTS
Moths,Plemyria rubiginata,TERRESTRIAL_INSECTS
Moths,Plusia festucae,TERRESTRIAL_INSECTS
Moths,Plusia putnami,TERRESTRIAL_INSECTS
Moths,Poecilocampa populi,TERRESTRIAL_INSECTS
Moths,Polia bombycina,TERRESTRIAL_INSECTS
Moths,Polia hepatica,TERRESTRIAL_INSECTS
Moths,Polia nebulosa,TERRESTRIAL_INSECTS
Moths,Polychrysia moneta,TERRESTRIAL_INSECTS
Moths,Polymixis flavicincta,TERRESTRIAL_INSECTS
Moths,Polymixis lichenea,TERRESTRIAL_INSECTS
Moths,Polymixis xanthomista,TERRESTRIAL_INSECTS
Moths,Polyploca ridens,TERRESTRIAL_INSECTS
Moths,Protolampra sobrina,TERRESTRIAL_INSECTS
Moths,Pseudoips prasinana,TERRESTRIAL_INSECTS
Moths,Pseudopanthera macularia,TERRESTRIAL_INSECTS
Moths,Pseudoterpna pruinata,TERRESTRIAL_INSECTS
Moths,Pterapherapteryx sexalata,TERRESTRIAL_INSECTS
Moths,Pterostoma palpina,TERRESTRIAL_INSECTS
Moths,Ptilodon capucina,TERRESTRIAL_INSECTS
Moths,Ptilodon cucullina,TERRESTRIAL_INSECTS
Moths,Ptilophora plumigera,TERRESTRIAL_INSECTS
Moths,Pyropteron muscaeformis,TERRESTRIAL_INSECTS
Moths,Pyrrhia umbra,TERRESTRIAL_INSECTS
Moths,Rheumaptera hastata,TERRESTRIAL_INSECTS
Moths,Rhizedra lutosa,TERRESTRIAL_INSECTS
Moths,Rhodometra sacraria,TERRESTRIAL_INSECTS
Moths,Rhyacia simulans,TERRESTRIAL_INSECTS
Moths,Rivula sericealis,TERRESTRIAL_INSECTS
Moths,Rusina ferruginea,TERRESTRIAL_INSECTS
